,name,symbol,has_intraday,has_eod,country,stock_exchange
129,Anthem Inc,ANTM,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
130,Southern Company,SO,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
131,Southern Company Unit Series A 2019,SOLN,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
132,Blackstone Inc,BX,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
133,Becton Dickinson And Company,BDX,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
134,Zoetis Inc - Class A,ZTS,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
135,Truist Financial Corporation,TFC,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
136,ServiceNow Inc,NOW,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
137,Prologis Inc,PLD,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
138,BHP Group Ltd,BHP,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
139,Crown Castle Inc,CCI,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
140,Unilever plc,UL,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
141,Intuitive Surgical Inc,ISRG,False,True,,"{'name': 'NASDAQ Stock Exchange', 'acronym': 'NASDAQ', 'mic': 'XNAS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nasdaq.com'}"
142,Bank Of Nova Scotia,BNS,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
143,Cnooc Ltd,CEO,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
144,Allergan Inc,AGN,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
145,Brookfield Asset Management Ltd - Class A,BAM,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
146,Colgate-Palmolive Company,CL,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
147,Mitsubishi UFJ Financial Group Inc,MUFG,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
148,Canadian National Railway Company,CNI,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
149,Rio Tinto plc,RIO,False,True,,"{'name': 'New York Stock Exchange', 'acronym': 'NYSE', 'mic': 'XNYS', 'country': 'USA', 'country_code': 'US', 'city': 'New York', 'website': 'www.nyse.com'}"
178,MICROSOFT DRN,MSFT34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
179,APPLE DRN,AAPL34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
180,ALPHABET DRN C,GOGL35.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
181,ALIBABAGR DRN,BABA34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
182,FACEBOOK DRN,FBOK34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
183,AMAZON DRN,AMZO34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
184,VISA INC DRN,VISA34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
185,ALPHABET DRN A,GOGL34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
186,JOHNSON DRN,JNJB34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
187,WAL MART DRN,WALM34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
188,MASTERCARD DRN,MSCD34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
189,PG DRN,PGCO34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
190,TAIWANSMFAC DRN,TSMC34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
191,ATT INC DRN,ATTB34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
192,UNITEDHEALTHDRN,UNHH34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
193,HOME DEPOT DRN,HOME34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
194,INTEL DRN,ITLC34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
195,COCA COLA DRN,COCA34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
196,VERIZON DRN,VERZ34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
197,EXXON MOBIL DRN,EXXO34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
198,WALT DISNEY DRN,DISB34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
199,MERCK DRN,MRCK34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
200,PEPSICO INC DRN,PEPB34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
201,TOYOTAMO DRN,TMCO34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
202,CHEVRON DRN,CHVX34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
203,ADOBE INC DRN,ADBE34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
204,CISCO DRN,CSCO34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
205,WELLS FARGO DRN,WFCO34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
206,RD SHELL DRN,RDSA34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
207,NVIDIA CORP DRN,NVDC34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
208,NETFLIX DRN,NFLX34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
209,ORACLE DRN,ORCL34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
210,SALESFORCE DRN,SSFO34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
211,MCDONALDS DRN,MCDC34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
212,SAP SE DRN,SAPP34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
213,NIKE DRN,NIKE34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
214,ABBOTT DRN,ABTT34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
215,CITIGROUP DRN,CTGP34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
216,MEDTRONIC DRN,MDTC34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
217,TESLA INC DRN,TSLA34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
218,UNILEVER DRN,ULEV34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
219,COSTCO DRN,COWC34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
220,BRISTOLMYERSDRN,BMYB34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
221,PAYPAL HOLD DRN,PYPL34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
222,NEXTERA ENERDRN,NEXT34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
223,ABBVIE DRN,ABBV34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
224,LILLY DRN,LILY34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
225,AMGEN DRN,AMGN34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
226,THERMFISCHERDRN,TMOS34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
227,ACCENTURE DRN,ACNB34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
228,IBM DRN,IBMB34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
229,HONEYWELL DRN,HONB34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
231,BROADCOM INCDRN,AVGO34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
232,TEXAS INC DRN,TEXA34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
233,UNIONPACIFICDRN,UPAC34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
234,BHP GROUP DRN,BHPG34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
235,LOCKHEED DRN,LMTB34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
236,DANAHER CORPDRN,DHER34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
237,CHARTER COMMDRN,CHCM34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
238,STARBUCKS DRN,SBUB34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
239,GILEAD DRN,GILD34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
240,QUALCOMM DRN,QCOM34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
241,AMERICAN EXPDRN,AXPB34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
242,FIDELITY NATDRN,F1NI34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
243,3M DRN,MMMC34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
244,LOWES COMPA DRN,LOWC34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
245,DIAGEO PL DRN ED,DEOP34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
246,CVS HEALTH DRN,CVSH34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
248,PETROBRAS ON N2,PETR3.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
249,MONDELEZ INTDRN,MDLZ34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
250,UPS DRN,UPSS34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
251,MORGAN STAN DRN,MSBR34.BVMF,False,True,,"{'name': 'B3 - Brasil Bolsa Balcão S.A', 'acronym': 'Bovespa', 'mic': 'BVMF', 'country': 'Brazil', 'country_code': 'BR', 'city': 'Sao Paulo', 'website': 'www.bmfbovespa.com.br'}"
